,SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls
2827,1876617,6000,1318623,10831,132,3.0,1998,,,2006-07-13,2060,2060,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,California,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2828,1876732,10000,1133149,10832,132,1.0,1999,,,2000-12-15,2070,2070,,,,,Skid Steer Loader - Unidentified,Minnesota,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2829,1876793,10500,1339331,19324,132,2.0,2001,,,2001-08-25,2042,2042,,,,,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Pennsylvania,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2830,1882829,10000,1467661,12525,132,2.0,1000,,,1995-06-23,TB250,TB250,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Louisiana,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2831,1882876,8500,1309685,20087,132,1.0,2001,,,2007-11-14,TB125,TB125,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2832,1882898,8000,1477863,20087,132,1.0,2001,,,2008-06-17,TB125,TB125,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Ohio,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2833,1883153,8000,1379555,12525,132,2.0,1000,,,1995-07-22,TB250,TB250,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Connecticut,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2834,1883442,9500,1280721,10907,132,2.0,1997,,,2004-10-30,TB025,TB025,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",New York,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2835,1883444,9000,1113562,10907,132,2.0,1998,,,2004-02-01,TB025,TB025,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2836,1883612,7500,1548018,10907,132,1.0,1999,,,2004-09-24,TB025,TB025,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",California,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2837,1883613,10000,1325397,20087,132,2.0,1999,,,2005-08-24,TB125,TB125,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2838,1883756,8000,1465173,12524,132,12.0,2001,,,2008-12-09,TB135,TB135,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",South Carolina,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2839,1884316,11500,1121766,20081,132,2.0,1997,,,2001-11-03,TB035,TB035,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",New York,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2840,1884403,9250,1124961,20081,132,4.0,1998,,,2005-02-07,TB035,TB035,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2841,1884522,23000,1441413,20090,132,1.0,2002,,,2006-12-06,TB145,TB145,,,,Mini,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Washington,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,
2842,1884675,10500,1317423,10908,132,2.0,1996,,,2001-06-30,TB045,TB045,,,,Mini,"Hydraulic Excavator, Track - 4.0 to 6.0 Metric Tons",New York,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2843,1885355,7000,1439871,10913,132,4.0,2001,,,2008-02-11,TL126,TL126,,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2844,1885703,8000,1418630,10912,132,1.0,1991,,,1997-06-20,TB36,TB36,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Washington,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2845,1886191,5000,1143597,20133,132,4.0,1986,,,1996-02-08,2SDK7,2SDK7,,,,,Skid Steer Loader - 976.0 to 1251.0 Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2846,1893136,24000,1494302,20239,132,1.0,2004,,,2007-07-20,CX254,CX254,,,,Mini,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Missouri,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2847,1893968,9500,1054004,20246,132,9.0,1000,,,2004-05-20,8500C,8500,C,,,,Wheel Loader - 110.0 to 120.0 Horsepower,South Carolina,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
2848,1893998,9000,1328468,11010,132,2.0,1000,,,1996-07-27,YB301,YB301,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Ohio,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2849,1894287,9000,1125520,6054,132,14.0,1000,,,2000-06-23,B502B,B502,B,,,Mini,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Indiana,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2850,1894632,13000,1325653,12578,132,4.0,1996,,,2005-02-10,B7,B7,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2851,1894834,12500,1517217,12577,132,10.0,1000,,,2008-05-20,B6,B6,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Louisiana,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2852,1894912,39000,1501774,20315,132,2.0,1997,,,2006-02-11,VIO70,VIO70,,,,Mini,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2853,1895259,8000,1373684,6054,132,2.0,1000,,,2001-09-21,B502B,B502,B,,,Mini,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2854,1895448,13000,1448942,6054,132,2.0,1000,,,2004-04-24,B502B,B502,B,,,Mini,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Ohio,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2855,1895511,12500,1196569,12594,132,2.0,1000,,,1996-08-03,YB451,YB451,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Vermont,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2856,1896210,9500,1524471,12573,132,2.0,1995,,,2003-10-04,B27-2B,B27-2B,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Pennsylvania,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2857,1896383,8750,1232689,6054,132,2.0,1990,,,2001-04-11,B502B,B502,B,,,Mini,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2858,1896414,13000,1495340,12572,132,5.0,1000,,,2003-10-11,B22-2B,B22-2B,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Maine,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2859,1896575,24000,1491496,20315,132,2.0,1997,,,2007-09-28,VIO70,VIO70,,,,Mini,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",New Jersey,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2860,1896825,9000,1347266,6054,132,21.0,1000,,,2000-10-19,B502B,B502,B,,,Mini,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Maine,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2861,1896962,8500,1085693,11040,132,17.0,1996,,,1999-10-12,1850,1850,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Idaho,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2862,1897196,9500,1240824,20522,132,1.0,2000,,,2005-05-12,T5D,T5,D,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
2863,1898582,10000,1419430,6058,132,1.0,1000,,,2005-03-29,G3WD,G3,WD,,,Small,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2864,1899620,9000,1115373,6058,132,9.0,1000,,,2005-02-16,G3WD,G3,WD,,,Small,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2865,1900301,10500,1515808,20995,132,1.0,1998,,,2010-06-02,XL2200,XL2200,,,,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Maryland,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2866,1900304,15000,1413469,20995,132,3.0,1998,4656.0,Low,2010-09-02,XL2200,XL2200,,,,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",California,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2867,1902972,10000,1216266,21435,132,1.0,1000,,,2008-04-02,30NX,30,NX,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Maryland,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2868,1903215,13500,1227472,21437,132,1.0,2003,,,2006-09-25,35N,35,N,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2869,2192064,16000,1640590,6271,136,,1000,0.0,,2009-03-19,RC50,RC50,,,,,Skid Steer Loader - 976.0 to 1251.0 Lb Operating Capacity,New Jersey,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,Yes,Standard,,,,,,,,,,,
2870,2192252,7500,1690942,6272,136,,1000,0.0,,2009-07-16,RC60,RC60,,,,,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Mississippi,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,Yes,Standard,,,,,,,,,,,
2871,2195813,9300,1646817,3166,136,,1986,3386.0,Low,2008-12-06,580E,580,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Michigan,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
2872,2195951,12000,1167769,3170,136,99.0,1987,5206.0,Low,2007-11-01,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
2873,2197188,10000,1649461,3235,136,,1981,0.0,,2009-07-16,850C,850,C,,,,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Mississippi,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
2874,2198582,34000,1756177,22225,136,2.0,2004,0.0,,2010-02-26,1150HWT,1150,H,,WT,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",North Carolina,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
2875,2198675,53500,1734941,22312,136,,2005,0.0,,2007-03-21,650K,650,K,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Mississippi,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
2876,2198681,43000,1686843,22315,136,,2005,489.0,Low,2007-03-26,650KLT,650,K,,LT,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Connecticut,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
2877,2198859,25000,1653038,22335,136,,2006,0.0,,2009-08-13,750KLGP,750,K,,LGP,,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
2878,2199759,28000,1126781,3254,136,1.0,1995,0.0,,2007-08-23,9020B,9020,B,,,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"9' 6""",None or Unspecified,None or Unspecified,Double,,,,,
2879,2200061,13000,1286791,3251,136,,1999,0.0,,2009-09-17,9007B,9007,B,,,Mini,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Mississippi,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2880,2200145,17500,1748179,3285,136,,2003,2030.0,Low,2008-06-23,CX75SR,CX75,,,SR,Mini,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",California,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2881,2200300,39500,1168823,3282,136,2.0,2006,2109.0,Medium,2010-02-26,CX160,CX160,,,,Small,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,Manual,None or Unspecified,Double,,,,,
2882,2200480,65000,1511395,6914,136,1.0,2005,0.0,,2008-05-28,CX240,CX240,,,,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"10' 2""",None or Unspecified,None or Unspecified,Double,,,,,
2883,2201205,37500,1702035,3260,136,,2000,0.0,,2008-06-26,9060B,9060,B,,,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
2884,2201439,52500,1485694,22242,136,2.0,2003,0.0,,2008-03-26,1650KLGP,1650,K,,LGP,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
2885,2201760,11500,1756295,3170,136,,1000,3371.0,Low,2009-02-27,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Virginia,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
2886,2201874,7000,1347195,3112,136,1.0,1989,0.0,,2008-03-25,1845C,1845,C,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Minnesota,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2887,2202072,4750,1671920,6633,136,,1994,0.0,,2008-08-14,1840,1840,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Arkansas,SSL,Skid Steer Loaders,,EROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2888,2202275,7000,1500187,6633,136,1.0,1997,0.0,,2007-09-15,1840,1840,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,New Jersey,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2889,2202420,8500,1706777,3261,136,1.0,1997,0.0,,2008-03-18,90XT,90,XT,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Washington,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2890,2202553,8000,1691967,3112,136,,1998,629.0,Low,2007-09-15,1845C,1845,C,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,California,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2891,2202601,13500,1278997,3243,136,1.0,1998,0.0,,2008-09-11,85XT,85,XT,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Missouri,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2892,2202641,10000,1784055,3243,136,,1999,277400.0,High,2009-03-12,85XT,85,XT,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Colorado,SSL,Skid Steer Loaders,,OROPS,Yes,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2893,2202765,9500,1666974,3112,136,,2000,4477.0,High,2008-03-13,1845C,1845,C,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Colorado,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2894,2202872,17500,1148062,3269,136,1.0,2001,0.0,,2008-09-17,95XT,95,XT,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Illinois,SSL,Skid Steer Loaders,,EROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2895,2203252,10500,1720258,3196,136,1.0,2002,0.0,,2009-02-25,60XT,60,XT,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Arizona,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2896,2203292,11500,1529337,3196,136,1.0,2004,0.0,,2009-06-18,60XT,60,XT,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Minnesota,SSL,Skid Steer Loaders,,EROPS w AC,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,High Flow,,,,,,,,,,,
2897,2203407,15000,1542130,3223,136,1.0,2003,0.0,,2008-09-30,75XT,75,XT,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Minnesota,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
2898,2203686,9250,1670890,3135,136,2.0,1000,0.0,,2010-08-07,40XT,40,XT,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Wisconsin,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
2899,2203852,22500,1781946,3237,136,,1992,0.0,,2008-03-04,850E,850,E,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Mississippi,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
